,eol_pk,trait_eol_pk,predicate,value_uri,measurement,units_uri,literal
1817,MetaTrait-175993874,R161-PK94228374,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1818,MetaTrait-175991760,R161-PK94226260,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1819,MetaTrait-175728864,R158-PK93962822,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1820,MetaTrait-175724523,R158-PK93958480,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1821,MetaTrait-175634672,R156-PK93868579,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1822,MetaTrait-175635920,R156-PK93869831,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1823,MetaTrait-175632805,R156-PK93866711,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1824,MetaTrait-175628819,R156-PK93862723,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1825,MetaTrait-175622818,R156-PK93856719,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1826,MetaTrait-175617843,R155-PK93851742,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1827,MetaTrait-175615816,R155-PK93849714,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1828,MetaTrait-175615094,R155-PK93848992,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1829,MetaTrait-175614109,R155-PK93848006,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1830,MetaTrait-175602515,R154-PK93836407,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1831,MetaTrait-175600656,R154-PK93834547,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1832,MetaTrait-175599683,R154-PK93833571,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1833,MetaTrait-175589522,R150-PK93823403,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1834,MetaTrait-175587898,R150-PK93821779,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1835,MetaTrait-175586548,R150-PK93820429,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1836,MetaTrait-175587810,R150-PK93821691,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1837,MetaTrait-175586700,R150-PK93820581,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1838,MetaTrait-175585236,R150-PK93819117,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1839,MetaTrait-175585254,R150-PK93819135,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1840,MetaTrait-175586256,R150-PK93820137,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1841,MetaTrait-79249042,R149-PK59770073,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1842,MetaTrait-79249346,R149-PK59770225,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1843,MetaTrait-79248744,R149-PK59769924,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1844,MetaTrait-79247300,R149-PK59769202,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1845,MetaTrait-79243184,R149-PK59767144,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1846,MetaTrait-4857718,R148-PK6473402,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1847,MetaTrait-4856307,R148-PK6471991,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1848,MetaTrait-4856231,R148-PK6471915,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1849,MetaTrait-4856906,R148-PK6472590,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1850,MetaTrait-4856862,R148-PK6472546,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1851,MetaTrait-4856085,R148-PK6471769,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1852,MetaTrait-4855584,R148-PK6471268,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1853,MetaTrait-4855575,R148-PK6471259,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1854,MetaTrait-13388987,R505-PK18184103,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1855,MetaTrait-13383553,R504-PK18176050,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1856,MetaTrait-13380510,R504-PK18173007,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1857,MetaTrait-13380393,R504-PK18172890,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1858,MetaTrait-13374650,R504-PK18167147,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1859,MetaTrait-13371724,R504-PK18164221,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1860,MetaTrait-13370307,R504-PK18162804,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1861,MetaTrait-13369447,R504-PK18161944,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1862,MetaTrait-13369634,R504-PK18162131,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1863,MetaTrait-13368403,R504-PK18160900,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1864,MetaTrait-13366338,R504-PK18158835,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1865,MetaTrait-13357123,R504-PK18149620,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1866,MetaTrait-13356626,R504-PK18149123,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1867,MetaTrait-13352969,R504-PK18145466,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1868,MetaTrait-13351544,R504-PK18144041,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1869,MetaTrait-13352110,R504-PK18144607,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1870,MetaTrait-13040293,R229-PK17486757,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1871,MetaTrait-13040118,R229-PK17486582,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1872,MetaTrait-13039255,R229-PK17485719,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1873,MetaTrait-13711696,R321-PK18830562,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1874,MetaTrait-13711287,R321-PK18830153,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1875,MetaTrait-13709665,R321-PK18828531,http://purl.org/dc/terms/contributor,,,,Compiler: Anne E Thessen
1876,MetaTrait-361140283,R144-PK214859518,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,1996
1877,MetaTrait-361139073,R144-PK214858913,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,2001
1878,MetaTrait-361139503,R144-PK214859128,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,1994
1879,MetaTrait-361139407,R144-PK214859080,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,2001
1880,MetaTrait-361139631,R144-PK214859192,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,2000
1881,MetaTrait-361137649,R144-PK214858201,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,1990
1882,MetaTrait-361135443,R144-PK214857098,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,2001
1883,Trait-211700725,R838-PK211864624,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1884,Trait-211840025,R838-PK211863538,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1885,Trait-211798613,R838-PK211852337,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1886,Trait-211670451,R838-PK211852110,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1887,Trait-211673980,R838-PK211849556,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1888,Trait-211838603,R838-PK211847799,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1889,Trait-211856497,R838-PK211843264,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1890,Trait-211858069,R838-PK211817003,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1891,Trait-211751099,R838-PK211813402,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1892,Trait-211855587,R838-PK211809460,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1893,Trait-211699571,R838-PK211808494,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1894,Trait-211742180,R838-PK211808424,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1895,Trait-211785522,R838-PK211797434,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1896,Trait-211810594,R838-PK211792133,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1897,Trait-211862391,R838-PK211793721,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1898,Trait-211739367,R838-PK211786228,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1899,Trait-211687244,R838-PK211785246,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1900,Trait-211798568,R838-PK211775405,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1901,Trait-211755177,R838-PK211775634,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1902,Trait-211703050,R838-PK211770633,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1903,Trait-211809879,R838-PK211770606,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1904,Trait-211776010,R838-PK211770361,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1905,Trait-211808288,R838-PK211766232,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1906,Trait-211711966,R838-PK211766697,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1907,Trait-211722314,R838-PK211763157,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1908,Trait-211684305,R838-PK211762025,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1909,Trait-211776157,R838-PK211762982,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1910,Trait-211732991,R838-PK211733861,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1911,Trait-211842927,R838-PK211732610,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1912,Trait-211850185,R838-PK211720824,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1913,Trait-211786517,R838-PK211718339,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1914,Trait-211704346,R838-PK211713239,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1915,Trait-211761724,R838-PK211706413,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1916,Trait-211685542,R838-PK211700848,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1917,Trait-211784010,R838-PK211701316,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1918,Trait-211849947,R838-PK211696924,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1919,Trait-211754663,R838-PK211694517,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1920,Trait-211868406,R838-PK211686899,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1921,Trait-211708814,R838-PK211685787,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1922,Trait-211793500,R838-PK211683041,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1923,Trait-211842696,R838-PK211675138,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1924,Trait-211798241,R838-PK211671924,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1925,Trait-211744488,R838-PK211668596,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1926,Trait-211842987,R838-PK211664149,http://eol.org/schema/terms/AnnualPrecipitation,,450,http://purl.obolibrary.org/obo/UO_0000016,
1927,MetaTrait-360985718,R814-PK214750395,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,6/27/12
1928,MetaTrait-360985778,R814-PK214750411,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,6/27/12
1929,MetaTrait-360985763,R814-PK214750407,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,6/27/12
1930,MetaTrait-360985748,R814-PK214750403,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,6/27/12
1931,MetaTrait-360985733,R814-PK214750399,http://rs.tdwg.org/dwc/terms/measurementDeterminedDate,,,,6/27/12
1932,Trait-214904200,R940-PK214906073,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1933,Trait-214904199,R940-PK214906073,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0000003,,,http://purl.obolibrary.org/obo/PO_0000003
1934,Trait-214904201,R940-PK214906073,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1935,Trait-214902935,R940-PK214905424,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1936,Trait-214902934,R940-PK214905424,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0025034,,,http://purl.obolibrary.org/obo/PO_0025034
1937,Trait-214902936,R940-PK214905424,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1938,Trait-214902937,R940-PK214905426,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0004518,,,http://purl.obolibrary.org/obo/PO_0004518
1939,Trait-214901913,R940-PK214904907,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0009010,,,http://purl.obolibrary.org/obo/PO_0009010
1940,Trait-214901922,R940-PK214904911,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_28017,,,http://purl.obolibrary.org/obo/CHEBI_28017
1941,Trait-214901923,R940-PK214904911,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1942,Trait-214901921,R940-PK214904911,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0009010,,,http://purl.obolibrary.org/obo/PO_0009010
1943,Trait-214901924,R940-PK214904911,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1944,Trait-214901903,R940-PK214904903,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1945,Trait-214901904,R940-PK214904903,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1946,Trait-214901902,R940-PK214904903,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0004518,,,http://purl.obolibrary.org/obo/PO_0004518
1947,Trait-214901900,R940-PK214904901,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0009010,,,http://purl.obolibrary.org/obo/PO_0009010
1948,Trait-214902933,R940-PK214905423,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0004518,,,http://purl.obolibrary.org/obo/PO_0004518
1949,Trait-214901909,R940-PK214904906,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0009010,,,http://purl.obolibrary.org/obo/PO_0009010
1950,Trait-214901910,R940-PK214904906,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_28017,,,http://purl.obolibrary.org/obo/CHEBI_28017
1951,Trait-214901912,R940-PK214904906,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1952,Trait-214901911,R940-PK214904906,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1953,Trait-214901908,R940-PK214904905,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0000003,,,http://purl.obolibrary.org/obo/PO_0000003
1954,Trait-214902939,R940-PK214905428,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0004518,,,http://purl.obolibrary.org/obo/PO_0004518
1955,Trait-214901918,R940-PK214904910,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0025034,,,http://purl.obolibrary.org/obo/PO_0025034
1956,Trait-214901920,R940-PK214904910,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1957,Trait-214901919,R940-PK214904910,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1958,Trait-214901905,R940-PK214904904,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0025034,,,http://purl.obolibrary.org/obo/PO_0025034
1959,Trait-214901906,R940-PK214904904,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1960,Trait-214901907,R940-PK214904904,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1961,Trait-214902938,R940-PK214905427,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0000003,,,http://purl.obolibrary.org/obo/PO_0000003
1962,Trait-214901898,R940-PK214904900,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_33229,,,http://purl.obolibrary.org/obo/CHEBI_33229
1963,Trait-214901899,R940-PK214904900,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_46662,,,http://purl.obolibrary.org/obo/CHEBI_46662
1964,Trait-214901897,R940-PK214904900,https://www.wikidata.org/entity/Q2075931,http://purl.obolibrary.org/obo/CHEBI_28017,,,http://purl.obolibrary.org/obo/CHEBI_28017
1965,Trait-214901896,R940-PK214904900,http://eol.org/schema/terms/bodyPart,http://purl.obolibrary.org/obo/PO_0009010,,,http://purl.obolibrary.org/obo/PO_0009010
